X,Y,fcsubtype,fcsubtype_,full_name,displaynam,datefeatur,datefeat_1,accessleve,metadataid,featuretex,nameid,globalid,systemname,perenniali,perennia_1,origin,origin_des,hierarchyd,hierarchyu,waterpolyg,waterpol_1,salinityco,salinity_1,watercours,watercou_1,leftbankco,leftbank_1,rightbankc,rightban_1,capturemet,capturem_1,datasource,datasour_1,planaccura,spatialrel,attributer,targetdisp,targetdi_1,datacustod,datacust_1,area_m,area_ll,st_area_sh,st_perimet,distance,angle,fid,waterpoint,waterpoi_1,symbolrota,id,layer,path,ndays_1,colonised,TCZ
-841110.547210769,-1962279.53805164,"1",WaterBody,,,"200702071248","201010222108","0",60.000000000000000,,"-99",{54B59FFA-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19710101","19710101","100000",1:100000,"3",LANDGATE,80654.651265749984304,0.000006890000000,0.000006885656854,0.022990379798945,2000.000000000000000,117.687460676822667,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,33.000000000000000,,"0"
-1249969.69885655,-2270857.45495427,"1",WaterBody,De Grey River,De Grey River,"200702081913","201012171552","10",271.000000000000000,,"100045424",{60CD0530-28D4-11DF-B0B6-001E0B884B88},"100045424","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"2",MajorRiver,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,3087.602146059999541,0.000000270000000,0.000000267542093,0.004127428987600,0.000000000000000,246.070720151296598,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,23.000000000000000,"2","0"
-872382.697366326,-1942277.56585499,"1",WaterBody,,,"200702071248","201111041800","0",56.000000000000000,,"-99",{554138A8-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19840101","19840101","100000",1:100000,"3",LANDGATE,3518.204752279999866,0.000000300000000,0.000000300025972,0.002168421209212,0.000000000000000,267.019731969300437,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,,"0"
-1302548.26040887,-2253162.37979481,"1",WaterBody,De Grey River,De Grey River,"200702081913","201010181601","10",271.000000000000000,,"100045424",{60BBA27C-28D4-11DF-B0B6-001E0B884B88},"100045424","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"2",MajorRiver,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,991.837971519999996,0.000000090000000,0.000000085831877,0.001575741876177,0.000000000000000,232.651354899927043,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,23.000000000000000,"2","0"
-860192.265944289,-1953049.12054527,"1",WaterBody,,,"200701251738","201111041800","10",263.000000000000000,,"-99",{42B4E4FA-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,7801.559559719999925,0.000000670000000,0.000000665683116,0.004615838010816,0.000000000000000,279.337387011758210,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,35.000000000000000,,"0"
-926688.455203258,-1880106.05360917,"1",WaterBody,,,"200702071248","201012022306","0",56.000000000000000,,"-99",{564FD5C4-28D4-11DF-B0B6-001E0B884B88},"100044683","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19840101","19840101","100000",1:100000,"3",LANDGATE,4248.068043580000449,0.000000360000000,0.000000361105039,0.002651020404402,0.000000000000000,301.817498375601701,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,35.000000000000000,,"0"
-1326736.63575235,-2222670.88808529,"1",WaterBody,,,"200702081913","201010181601","10",271.000000000000000,,"-99",{60D97784-28D4-11DF-B0B6-001E0B884B88},"100045424","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"2",MajorRiver,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,145905.049374389986042,0.000012600000000,0.000012602535154,0.042139501077741,0.000000000000000,241.570603023837577,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,22.000000000000000,"2","0"
-1326857.91869377,-2220804.89132301,"1",WaterBody,,,"200702081913","201010181601","10",271.000000000000000,,"-99",{60D97784-28D4-11DF-B0B6-001E0B884B88},"100045424","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"2",MajorRiver,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,145905.049374389986042,0.000012600000000,0.000012602535154,0.042139501077741,2000.000000000000000,9.239462638163801,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,22.000000000000000,"2","0"
-1326658.43109319,-2222035.834152,"1",WaterBody,,,"200702081913","201010181601","10",271.000000000000000,,"-99",{60D97784-28D4-11DF-B0B6-001E0B884B88},"100045424","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"2",MajorRiver,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,145905.049374389986042,0.000012600000000,0.000012602535154,0.042139501077741,4000.000000000000000,186.593353150502423,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,22.000000000000000,"2","0"
-893898.056836126,-1922624.92984412,"1",WaterBody,,,"200702071248","201111041800","0",56.000000000000000,,"-99",{554D89A0-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19840101","19840101","100000",1:100000,"3",LANDGATE,8019.088678609999988,0.000000680000000,0.000000683141078,0.003130828186892,0.000000000000000,281.795789644146566,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,,"0"
-872029.516904594,-1804508.47652763,"1",WaterBody,,,"200701251738","201109301853","10",256.000000000000000,,"-99",{41C153C6-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19780101","19780101","50000",1:50000,"3",LANDGATE,10863.062330200000360,0.000000920000000,0.000000920285371,0.007491537457600,0.000000000000000,173.788810470465592,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,44.000000000000000,"1","0"
-1329377.92341375,-2236958.18927716,"1",WaterBody,,,"200702081913","201010181601","10",271.000000000000000,,"-99",{60AC5C68-28D4-11DF-B0B6-001E0B884B88},"100045424","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"2",MajorRiver,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,69004.926520029999665,0.000005970000000,0.000005965083385,0.017076700786899,0.000000000000000,345.915409194121594,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,22.000000000000000,"2","0"
-817219.607928287,-1956102.40369651,"1",WaterBody,,,"200701251738","201010222108","10",263.000000000000000,,"-99",{4288D3D8-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,8723.546166640000592,0.000000740000000,0.000000744570417,0.006089233228692,0.000000000000000,263.602013439150028,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,,"0"
-871502.282430294,-1943298.76204199,"1",WaterBody,,,"200702071248","201111041800","0",56.000000000000000,,"-99",{55417174-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19840101","19840101","100000",1:100000,"3",LANDGATE,3498.093666239999948,0.000000300000000,0.000000298326833,0.002056532925407,0.000000000000000,256.171067527693765,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,,"0"
-859486.333582804,-1952561.72361454,"1",WaterBody,,,"200701251738","201111041800","10",263.000000000000000,,"-99",{42BA569C-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,1975.236011530000042,0.000000170000000,0.000000168537732,0.001938767815108,0.000000000000000,286.052390416152832,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,35.000000000000000,,"0"
-861054.376026363,-1788091.87795124,"1",WaterBody,Marboo Pool,Marboo Pool,"200701251738","201109301853","10",256.000000000000000,,"100021857",{41C0C622-28D4-11DF-B0B6-001E0B884B88},"100031524","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19780101","19780101","50000",1:50000,"3",LANDGATE,25902.651901119999820,0.000002190000000,0.000002192821557,0.018700675952683,0.000000000000000,97.889485232714279,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,48.000000000000000,"1","0"
-861069.765992337,-1788089.74618412,"1",WaterBody,Marboo Pool,Marboo Pool,"200701251738","201109301853","10",256.000000000000000,,"100021857",{41C0C622-28D4-11DF-B0B6-001E0B884B88},"100031524","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19780101","19780101","50000",1:50000,"3",LANDGATE,25902.651901119999820,0.000002190000000,0.000002192821557,0.018700675952683,2000.000000000000000,97.886239706520158,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,48.000000000000000,"1","0"
-1304015.92717693,-2254455.16843202,"1",WaterBody,,,"200702081913","201010181601","10",271.000000000000000,,"-99",{6107B356-28D4-11DF-B0B6-001E0B884B88},"100045424","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"2",MajorRiver,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,3920.243517869999778,0.000000340000000,0.000000339271997,0.006479497832561,0.000000000000000,214.433523052890507,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,23.000000000000000,"2","0"
-876084.026807875,-1934906.54290934,"1",WaterBody,Fitzroy River,Fitzroy River,"200702071248","201111041800","0",56.000000000000000,,"100012417",{56446770-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"2",MajorRiver,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19840101","19840101","100000",1:100000,"3",LANDGATE,15922.191898380000566,0.000001360000000,0.000001357301450,0.005531547638724,0.000000000000000,196.572773910429447,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,,"0"
-813714.214946394,-1957513.90369838,"1",WaterBody,Fitzroy River,Fitzroy River,"200701251738","201010222108","10",263.000000000000000,,"100012417",{42B485AA-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"2",MajorRiver,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,9319.399919969999246,0.000000800000000,0.000000795491540,0.005342029151035,0.000000000000000,187.999227593005998,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,34.000000000000000,,"0"
-830164.933505874,-1810794.18473493,"1",WaterBody,,,"200701251738","201109301853","10",256.000000000000000,,"-99",{41C3C2AA-28D4-11DF-B0B6-001E0B884B88},"100031524","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19780101","19780101","50000",1:50000,"3",LANDGATE,5659.985391709999931,0.000000480000000,0.000000479694394,0.003676540450346,0.000000000000000,273.649485648040297,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,43.000000000000000,"1","0"
-858813.248649397,-1760115.14702814,"1",WaterBody,,,"200701251738","201109301853","10",256.000000000000000,,"-99",{4170FA34-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19780101","19780101","50000",1:50000,"3",LANDGATE,268.155996580000021,0.000000020000000,0.000000022672306,0.000622822489038,0.000000000000000,277.767810619874638,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,46.000000000000000,"1","0"
-1336280.41428803,-2211107.14650656,"2",Wetland,,,"200702081913","201010181601","10",271.000000000000000,,"-99",{610DF662-28D4-11DF-B0B6-001E0B884B88},"100045424","2",Perennial,"2",Natural,"9999","9999","2",Swamp,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,414329.189304850006010,0.000035760000000,0.000035763702964,0.055377134894713,0.000000000000000,162.232788842445842,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,22.000000000000000,"2","0"
-1337080.04788012,-2210318.21034511,"2",Wetland,,,"200702081913","201010181601","10",271.000000000000000,,"-99",{610DF662-28D4-11DF-B0B6-001E0B884B88},"100045424","2",Perennial,"2",Natural,"9999","9999","2",Swamp,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,414329.189304850006010,0.000035760000000,0.000035763702964,0.055377134894713,2000.000000000000000,45.270370737226159,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,22.000000000000000,"2","0"
-1336489.7341086,-2210672.13874084,"2",Wetland,,,"200702081913","201010181601","10",271.000000000000000,,"-99",{610DF662-28D4-11DF-B0B6-001E0B884B88},"100045424","2",Perennial,"2",Natural,"9999","9999","2",Swamp,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,414329.189304850006010,0.000035760000000,0.000035763702964,0.055377134894713,4000.000000000000000,110.801653231375326,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,22.000000000000000,"2","0"
-1228771.98962277,-2273327.07999294,"1",WaterBody,,,"200702081913","200904011256","10",271.000000000000000,,"-99",{61263858-28D4-11DF-B0B6-001E0B884B88},"100045424","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"2",MajorRiver,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,6911.423401459999695,0.000000600000000,0.000000599027185,0.008126642614588,0.000000000000000,253.403872416739091,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,23.000000000000000,"2","0"
-885140.217178368,-1922035.80027249,"1",WaterBody,Yeeda River,Yeeda River,"200702071248","201111041800","0",56.000000000000000,,"100041079",{556CEB7E-28D4-11DF-B0B6-001E0B884B88},"100206261","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19840101","19840101","100000",1:100000,"3",LANDGATE,6026.675452729999961,0.000000510000000,0.000000513407968,0.004322055020991,0.000000000000000,241.938016630938534,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,36.000000000000000,,"0"
-1224284.52210581,-2275502.47293933,"1",WaterBody,,,"200702081913","200904011256","10",271.000000000000000,,"-99",{608631D2-28D4-11DF-B0B6-001E0B884B88},"100045424","2",Perennial,"2",Natural,"9999","9999","5",Pool,"-99",Unknown,"2",MajorRiver,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,9244.773290279999856,0.000000800000000,0.000000801385505,0.006193308591570,0.000000000000000,248.207449957428167,,,,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,22.000000000000000,"2","0"
